seed,year,genre,family,emergenceYear,deathYear,singleOrientation,authoredBaseline,supply,retainedSupply,transitionSupply,floorSupply,unavailableIdentityTransitions,annualFloorRequested,annualFloorReroutes,albumCapacityReroutes,decisions,singleDecisions,albumDecisions,decisionSingleSharePct,orphanDecisions,standaloneDecisions,promoDecisions,fulfilledUnits,marketSharePct,backorders,backorderRatePct,unitsPerSupply,settlementSingleUnits,settlementAlbumUnits,settlementSingleSharePct,meanAcceptance,meanEligible,meanCharted,meanRadio
1001,1966,Country,Country,1950,,0.65,0.55,235,187,45,3,6,5,2,0,232,81,151,34.91379310344828,81,31,120,26068361,15.921274917583135,778641,2.900290319194672,110929.19574468085,24753066,1324502,94.92091440428801,0.7500914285714272,349.09615384615387,27.846153846153847,8.24801918956044
1001,1966,CountryRock,Country,1968,,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15054824175824155,0,0,0
1001,1966,DooWop,RhythmAndSoul,1954,1965,0.85,0.1,31,31,0,0,0,0,0,0,31,14,17,45.16129032258065,14,0,17,789635,0.48227028617356343,157089,16.59290352837786,25472.09677419355,702926,88062,88.86683489509322,0.09707532967032975,65.6923076923077,0.36538461538461536,0.5593547582417575
1001,1966,EasyListening,Pop,1950,,0.35,0.6,161,123,35,3,8,3,0,0,158,27,131,17.088607594936708,27,71,60,7275826,4.44371727085179,3135669,30.117375074376927,45191.46583850931,4900591,2379938,67.31091930270452,0.7369841428571432,455.5576923076923,19.192307692307693,3.009076873626373
1001,1966,Folk,Folk,1958,1966,0.5,0.45,110,93,14,3,2,3,0,0,110,16,94,14.545454545454545,16,41,53,8141115,4.972193305542294,2569848,23.992688612592538,74010.13636363637,5862042,2283354,71.96755074891387,0.5192874697802198,376.63461538461536,24.403846153846153,2.438852873626374
1001,1966,FolkRock,Folk,1965,,0.55,0.75,66,24,39,3,4,4,1,0,66,55,11,83.33333333333333,55,0,11,7138635,4.359927744259836,1256963,14.971691117178311,108161.13636363637,7139743,0,100,0.8966607582417587,26.692307692307693,4.730769230769231,2.2545680412087905
1001,1966,Funk,RhythmAndSoul,1967,,0.7,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29984673076923063,0,0,0
1001,1966,GarageRock,Rock,1963,1968,0.85,0.65,82,35,44,3,12,3,0,0,82,7,75,8.536585365853659,7,30,45,1762237,1.0762878320941218,892910,33.62939980347604,21490.69512195122,1691820,72661,95.8820185652325,0.7549834258241749,82.25,1.0192307692307692,1.5000558351648363
1001,1966,Gospel,Gospel,1950,,0.5,0.4,67,43,21,3,9,4,1,0,67,5,62,7.462686567164179,5,16,46,1847268,1.1282205917914812,922363,33.30273960682849,27571.16417910448,1640321,209239,88.68709314647808,0.5494707142857139,121.98076923076923,1.0192307692307692,1.2308274752747255
1001,1966,HardRock,Rock,1967,,0.4,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2258222774725275,0,0,0
1001,1966,Jazz,Jazz,1945,,0.3,0.4,216,180,33,3,4,4,1,0,216,33,183,15.277777777777779,33,68,115,17035565,10.404486639622535,4911107,22.37745659114056,78868.35648148147,12495746,4548151,73.31507577169705,0.5200000000000025,668.8269230769231,45.09615384615385,4.915336326923075
1001,1966,LatinPop,Latin,1958,,0.6,0.35,53,35,15,3,8,3,0,0,53,1,52,1.8867924528301887,1,16,36,1169749,0.7144252534161222,619743,34.63234258661117,22070.735849056604,1071808,99682,91.49100717889183,0.44753674175824365,80.0576923076923,0.75,0.7579587857142859
1001,1966,ProgressiveRock,Rock,1968,,0.25,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07527403296703286,0,0,0
1001,1966,ProtoMetal,Rock,1968,,0.4,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07527403296703286,0,0,0
1001,1966,ProtoPunk,Rock,1967,,0.4,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10054813736263732,0,0,0
1001,1966,PsychedelicRock,Rock,1966,1971,0.45,0.5,16,9,4,3,0,3,0,0,16,0,16,0,0,3,13,220141,0.13445131366838403,247939,52.96936421124594,13758.8125,214378,6039,97.26019317929197,0.7056291593406592,10.01923076923077,0.07692307692307693,0.21451505219780223
1001,1966,Reggae,Caribbean,1968,,0.8,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040109626373626375,0,0,0
1001,1966,RnB,RhythmAndSoul,1949,1965,0.8,0.45,80,80,0,0,0,0,0,0,79,24,55,30.379746835443036,24,7,48,5665139,3.459988737509121,1662077,22.683608617515848,70814.2375,5372746,296989,94.76185394908228,0.5069372912087917,173.1153846153846,4.384615384615385,2.5012119340659336
1001,1966,RockAndRoll,Rock,1955,,0.85,0.4,156,111,42,3,3,4,1,0,154,53,101,34.41558441558441,53,7,94,8927992,5.45277914073627,2937290,24.75533240592175,57230.717948717946,8354454,579140,93.51727871224055,0.4871437609890119,204.8846153846154,6.961538461538462,3.7028763351648357
1001,1966,Rocksteady,Caribbean,1966,1968,0.8,0.08,11,4,4,3,1,4,1,0,11,0,11,0,0,0,11,58952,0.03600498700096109,11914,16.812011401800582,5359.272727272727,55229,3982,93.27489824525848,0.10040938736263733,7.884615384615385,0.019230769230769232,0.10199498076923084
1001,1966,SingerSongwriter,Folk,1967,,0.35,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25054830769230874,0,0,0
1001,1966,Ska,Caribbean,1964,1967,0.8,0.1,17,9,5,3,0,3,0,0,17,2,15,11.764705882352942,2,3,12,453265,0.27683200625917065,56226,11.035719963649996,26662.647058823528,415305,38450,91.52626417339754,0.12404934065934092,24.057692307692307,0.34615384615384615,0.22951829670329676
1001,1966,Soul,RhythmAndSoul,1960,,0.7,0.85,194,134,57,3,26,3,0,0,191,17,174,8.900523560209423,17,125,49,3425796,2.0923079869715107,1747854,33.783769679046706,17658.74226804124,3202946,227726,93.36205851215155,0.9513826263736264,233.09615384615384,1.9615384615384615,2.851861755494503
1001,1966,SunshinePop,Pop,1965,1971,0.55,0.55,69,14,52,3,14,4,1,0,69,59,10,85.5072463768116,59,0,10,6160185,3.762338527081617,1081121,14.929917338115528,89278.04347826086,6162238,0,100,0.8046302142857141,30.76923076923077,4.423076923076923,2.2153328516483546
1001,1966,SurfRock,Rock,1961,1966,0.8,0.4,22,10,9,3,2,3,0,0,22,19,3,86.36363636363636,19,0,3,1258224,0.7684614392098192,488338,27.95995790587451,57192,1258235,1460,99.88409892870894,0.44813921153846153,21.846153846153847,0.8653846153846154,0.7115984230769229
1001,1966,TeenPop,Pop,1957,1965,0.9,0.35,69,69,0,0,0,0,0,0,69,21,48,30.434782608695652,21,5,43,4674109,2.8547162740208174,1494385,24.226091490078453,67740.71014492754,4209863,468500,89.98581341379453,0.4221437664835173,182.09615384615384,3.576923076923077,1.8637184862637373
1001,1966,TexMex,Latin,1959,,0.75,0.3,35,14,18,3,4,3,0,0,35,2,33,5.714285714285714,2,10,23,1461021,0.8923198892850315,22442,1.5128115766958798,41743.45714285714,1396397,65874,95.49508948751634,0.41510405494505587,51.84615384615385,0.8846153846153846,0.6000398296703298
1001,1966,TraditionalPop,Pop,1950,1971,0.45,0.4,329,250,76,3,10,4,1,0,328,63,265,19.20731707317073,63,79,186,35074143,21.421564370756723,8093669,18.74931488304295,106608.33738601823,28275432,6812020,80.58559510106348,0.4871437582417591,917.5961538461538,83.73076923076923,7.9722115137362595
1001,1967,AcidRock,Rock,1966,1971,0.4,0.65,65,33,29,3,6,3,0,0,65,57,8,87.6923076923077,57,0,8,4569490,3.0550581246221076,997764,17.922013258241854,70299.84615384616,4570672,0,100,0.8606983296703307,23.615384615384617,4.384615384615385,1.5407487939560438
1001,1967,BaroquePop,Pop,1966,1970,0.5,0.65,67,16,48,3,12,3,0,0,67,44,23,65.67164179104478,44,0,23,6370476,4.259156812140993,887265,12.225084912784846,95081.73134328358,6371504,0,100,0.779481467032968,28.634615384615383,5.519230769230769,1.9575766840659334
1001,1967,Blues,Blues,1945,,0.5,0.4,78,62,13,3,3,3,0,0,77,7,70,9.090909090909092,7,33,37,2342289,1.5660016850158314,721787,23.556432673341,30029.346153846152,1529664,814066,65.26622093841867,0.516968711538464,171.84615384615384,4.903846153846154,0.8393408434065935
1001,1967,BluesRock,Rock,1966,,0.45,0.6,51,11,37,3,6,3,0,0,51,39,12,76.47058823529412,39,0,12,5511270,3.684711026938692,895739,13.980610921570424,108064.11764705883,5512274,0,100,0.8416649587912091,23.365384615384617,4.673076923076923,1.8091611016483518
1001,1967,Boogaloo,Latin,1966,1969,0.7,0.4,24,13,8,3,1,3,0,0,24,3,21,12.5,3,16,5,256570,0.17153692491597403,2907,1.1203305109894133,10690.416666666666,189155,67964,73.56710317012745,0.36454682417582457,33.73076923076923,0.038461538461538464,0.19980753296703307
1001,1967,BossaNova,Jazz,1962,1967,0.45,0.3,24,14,7,3,1,3,0,0,24,24,0,100,24,0,0,1063828,0.7112514470106045,362269,25.402830242262624,44326.166666666664,1064921,0,100,0.3551036071428578,11.173076923076923,1.1730769230769231,0.6113874697802197
1001,1967,BritishBeat,Rock,1963,1967,0.75,0.5,36,23,10,3,5,3,0,0,35,4,31,11.428571428571429,4,30,1,896287,0.5992373068642616,256423,22.245230803931605,24896.86111111111,614578,282566,68.50382993142684,0.5828508956043947,171.69230769230768,0.6730769230769231,0.2934952747252751
1001,1967,BritishBlues,Rock,1964,,0.65,0.65,106,58,45,3,8,3,0,0,106,15,91,14.150943396226415,15,82,9,2842334,1.9003205127026546,334807,10.537996267713647,26814.471698113208,2530059,312857,88.99520773740765,0.7910168681318682,171.25,1.6538461538461537,0.6697871456043956
1001,1967,BritishPop,Pop,1964,1968,0.8,0.55,83,37,43,3,10,3,0,0,83,6,77,7.228915662650603,6,68,9,1519553,1.0159389206331335,227184,13.006193834561241,18307.86746987952,1089775,430673,71.67459853937787,0.6043984670329643,209.76923076923077,0.75,0.38469039285714274
1001,1967,Bubblegum,Pop,1967,1971,0.9,0.4,27,5,19,3,2,3,0,0,27,17,10,62.96296296296296,17,0,10,4507744,3.0137761393320823,412086,8.376021122681069,166953.4814814815,4508123,0,100,0.6483993763736262,13.153846153846153,3.4423076923076925,0.8743626291208793
1001,1967,Childrens,NonMusic,1950,,0.3,0.35,46,28,15,3,2,3,0,0,46,6,40,13.043478260869565,6,33,7,719369,0.4809539156560756,124711,14.774784380627429,15638.45652173913,524079,195819,72.79906320062008,0.41702797802197916,94.25,1.1923076923076923,0.24835320329670332
1001,1967,Classical,Classical,1945,,0.15,0.3,54,42,9,3,1,3,0,0,54,1,53,1.8518518518518519,1,40,13,348596,0.23306343640335533,136468,28.13401942836409,6455.481481481482,128117,221142,36.68251927652545,0.31691236813186796,121.38461538461539,0.038461538461538464,0.21780971703296703
1001,1967,Comedy,NonMusic,1955,,0.15,0.35,50,34,13,3,1,3,0,0,50,3,47,6,3,35,12,458257,0.30638031181049813,276555,37.636157275602464,9165.14,285844,172971,62.30049148349553,0.4646129203296704,93.09615384615384,0.5576923076923077,0.29306800549450546
1001,1967,ContemporaryFolk,Folk,1961,1969,0.5,0.4,69,34,32,3,10,3,0,0,69,7,62,10.144927536231885,7,58,4,872752,0.5835023357924393,157822,15.313990067671027,12648.579710144928,659480,213753,75.52165344186488,0.5197692307692332,111.46153846153847,0.6538461538461539,0.28050691208791206
1001,1967,Country,Country,1950,,0.65,0.55,224,189,32,3,8,3,0,0,221,41,180,18.552036199095024,41,104,76,12541237,8.384788672184726,806987,6.045650717278943,55987.66517857143,9375716,3172394,74.71815277360496,0.7500914285714272,435.6730769230769,34.53846153846154,4.149482343406593
1001,1967,CountryRock,Country,1968,,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3005478461538464,0,0,0
1001,1967,DooWop,RhythmAndSoul,1954,1965,0.85,0.05,10,10,0,0,0,0,0,0,10,2,8,20,2,4,4,373335,0.2496033747651914,67521,15.315885459197562,37333.5,271216,102704,72.533162173727,0.05192876923076925,56.5,0.19230769230769232,0.1335578873626373
1001,1967,EasyListening,Pop,1950,,0.35,0.6,163,118,42,3,8,3,0,0,163,36,127,22.085889570552148,36,103,24,7152925,4.7822845954499495,1991969,21.782308247640707,43882.975460122696,4359007,2795980,60.92264039054159,0.7113503708791209,430.71153846153845,19.73076923076923,1.8447781208791199
1001,1967,Folk,Folk,1958,1966,0.5,0.35,50,50,0,0,0,0,0,0,50,9,41,18,9,19,22,3907525,2.6124832308231336,1341263,25.553765936059907,78150.5,1939854,1969965,49.6149310236612,0.4223219972527471,302.84615384615387,14.307692307692308,0.8727221126373621
1001,1967,FolkRock,Folk,1965,,0.55,0.7,69,39,27,3,6,3,0,0,67,60,7,89.55223880597015,60,0,7,5195850,3.4738283171246196,1360667,20.75289364764859,75302.17391304347,5197714,0,100,0.8290638131868129,31.846153846153847,5.269230769230769,2.4765258681318696
1001,1967,Funk,RhythmAndSoul,1967,,0.7,0.4,26,2,21,3,7,3,0,0,26,16,10,61.53846153846154,16,0,10,3408791,2.279040908217048,382467,10.08812905900891,131107.34615384616,3409164,0,100,0.5631224642857141,12,2.4038461538461537,0.6820741373626372
1001,1967,GarageRock,Rock,1963,1968,0.85,0.55,77,49,25,3,8,3,0,0,74,5,69,6.756756756756757,5,56,13,776973,0.5194666530098573,226120,22.542276738049214,10090.558441558442,575515,202184,74.0022810881845,0.5852898021977991,115.46153846153847,0.5192307692307693,0.4165895906593408
1001,1967,Gospel,Gospel,1950,,0.5,0.45,73,37,33,3,4,3,0,0,72,10,62,13.88888888888889,10,42,20,878939,0.5876388246822359,727981,45.302877554576455,12040.260273972603,530504,349568,60.27961348616931,0.579925019230769,153.69230769230768,0.23076923076923078,0.72099367032967
1001,1967,HardRock,Rock,1967,,0.4,0.3,19,5,11,3,3,3,0,0,19,13,6,68.42105263157895,13,0,6,1280714,0.8562565430753274,255582,16.636247181532724,67406,1280988,0,100,0.4716934725274722,7.153846153846154,1.0961538461538463,0.3226611950549451
1001,1967,Jazz,Jazz,1945,,0.3,0.4,189,147,39,3,9,3,0,0,188,23,165,12.23404255319149,23,111,54,10942559,7.315948558177556,3013527,21.59292368934958,57897.137566137564,5761101,5185164,52.630746651940186,0.5200000000000025,639.3846153846154,41.19230769230769,2.265276151098902
1001,1967,LatinPop,Latin,1958,,0.6,0.35,50,37,10,3,4,3,0,0,50,3,47,6,3,34,13,570732,0.3815785642559289,274899,32.50815071822107,11414.64,376553,194811,65.904222177106,0.4456464038461557,106.38461538461539,0.2692307692307692,0.30385025824175826
1001,1967,ProgressiveRock,Rock,1968,,0.25,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175410978021978,0,0,0
1001,1967,ProtoMetal,Rock,1968,,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15027393131868164,0,0,0
1001,1967,ProtoPunk,Rock,1967,,0.4,0.15,18,2,13,3,5,3,0,0,18,15,3,83.33333333333333,15,0,3,609205,0.40730074577478254,205701,25.242297884663998,33844.72222222222,609581,0,100,0.2424372829670329,6.538461538461538,0.5,0.2683599642857141
1001,1967,PsychedelicRock,Rock,1966,1971,0.45,0.85,57,39,15,3,1,3,0,0,57,9,48,15.789473684210526,9,45,3,263158,0.17594151337661415,130951,33.227102146868,4616.80701754386,202425,60942,76.86042670494025,0.9140288873626375,44.44230769230769,0.09615384615384616,0.17721879945054933
1001,1967,Reggae,Caribbean,1968,,0.8,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07513694230769234,0,0,0
1001,1967,RnB,RhythmAndSoul,1949,1965,0.8,0.4,37,37,0,0,0,0,0,0,37,7,30,18.91891891891892,7,14,16,3128465,2.09162125660542,400572,11.350745259967521,84553.1081081081,2712255,417447,86.66176524154696,0.44742696978022,159.46153846153845,2.3076923076923075,0.6622385247252752
1001,1967,RockAndRoll,Rock,1955,,0.85,0.35,112,66,43,3,7,3,0,0,112,12,100,10.714285714285714,12,17,83,8113325,5.424386410507444,2027721,19.99518590094158,72440.40178571429,6667517,1449319,82.14428627115295,0.45500000000000174,271.0192307692308,14.403846153846153,2.277379456043957
1001,1967,Rocksteady,Caribbean,1966,1968,0.8,0.12,19,10,6,3,2,3,0,0,19,0,19,0,0,6,13,92673,0.06195908111914121,17361,15.777850482578112,4877.526315789473,59890,33063,64.43041106795907,0.12081144505494505,20.403846153846153,0,0.14954866483516488
1001,1967,SingerSongwriter,Folk,1967,,0.35,0.3,17,4,10,3,2,3,0,0,17,2,15,11.764705882352942,2,10,5,186715,0.1248334448130572,86106,31.56135341487642,10983.235294117647,169636,17189,90.79941121370267,0.3749452500000002,9,0.11538461538461539,0.10534073626373627
1001,1967,Ska,Caribbean,1964,1967,0.8,0.12,15,10,2,3,1,3,0,0,15,1,14,6.666666666666667,1,10,4,79102,0.052885816091917906,2301,2.826677149490805,5273.466666666666,20498,58839,25.836620996508564,0.11029510164835188,29.03846153846154,0,0.0589611181318681
1001,1967,Soul,RhythmAndSoul,1960,,0.7,0.9,195,138,54,3,14,3,0,0,194,22,172,11.34020618556701,22,162,10,3066768,2.0503720316120817,617521,16.760927277963265,15727.015384615384,2568871,499402,83.72367778225731,0.9660768571428571,305.63461538461536,2.826923076923077,1.1955172554945062
1001,1967,SunshinePop,Pop,1965,1971,0.55,0.7,89,31,55,3,13,3,0,0,89,74,15,83.14606741573034,74,0,15,10636894,7.1115878217140525,1716042,13.891774392743555,119515.66292134831,10639359,0,100,0.8315250384615379,42.98076923076923,9.038461538461538,3.637410263736264
1001,1967,SurfRock,Rock,1961,1966,0.8,0.3,4,4,0,0,0,0,0,0,4,3,1,75,3,0,1,356746,0.23851234289306647,92334,20.56070187939788,89186.5,356958,0,100,0.3502885796703295,3.3846153846153846,0.4423076923076923,0.1444497472527473
1001,1967,TeenPop,Pop,1957,1965,0.9,0.3,27,27,0,0,0,0,0,0,27,7,20,25.925925925925927,7,7,13,2154883,1.4407062531617447,453042,17.371741902086907,79810.48148148147,1532074,624007,71.05827656753155,0.3769288571428572,174.6346153846154,2.6538461538461537,0.5221728928571423
1001,1967,TexMex,Latin,1959,,0.75,0.3,45,30,12,3,2,3,0,0,45,2,43,4.444444444444445,2,32,11,788637,0.5272649407762365,63484,7.450115652589245,17525.266666666666,626919,162579,79.40729425533694,0.4135545659340659,78.5576923076923,0.5192307692307693,0.3036595192307693
1001,1967,TraditionalPop,Pop,1950,1971,0.45,0.35,269,205,61,3,8,3,0,0,268,50,218,18.65671641791045,50,96,122,40786329,27.268821199950164,5719116,12.297734168547361,151622.0408921933,31657752,9135965,77.60448012128927,0.4353931840659338,876.8846153846154,100.38461538461539,5.839722895604393
1001,1968,AcidRock,Rock,1966,1971,0.4,0.7,64,31,30,3,2,3,0,0,64,9,55,14.0625,9,51,4,1311782,0.9281312000154639,412550,23.925206978702477,20496.59375,1257749,55121,95.80148834233397,0.8602921620879119,42.23076923076923,1.0769230769230769,0.6039694835164828
1001,1968,BaroquePop,Pop,1966,1970,0.5,0.55,74,28,43,3,7,3,0,0,74,55,19,74.32432432432432,55,0,19,8904065,6.299934389605659,1306279,12.793682563486598,120325.2027027027,8906840,0,100,0.6501772774725276,45.82692307692308,7.461538461538462,2.7933458983516486
1001,1968,Blues,Blues,1945,,0.5,0.4,76,59,14,3,1,3,0,0,75,8,67,10.666666666666666,8,24,43,3337839,2.3616367022328526,1015599,23.32866575795957,43918.93421052631,2289802,1049750,68.56614300361247,0.5153179807692333,209.48076923076923,3.730769230769231,1.256230837912088
1001,1968,BluesRock,Rock,1966,,0.45,0.7,59,30,26,3,3,3,0,0,59,48,11,81.35593220338983,48,0,11,5086385,3.598793560050874,1039739,16.972216037416153,86209.91525423729,5087937,0,100,0.8959469423076916,27.903846153846153,3.75,2.091347752747253
1001,1968,Boogaloo,Latin,1966,1969,0.7,0.35,23,13,7,3,2,3,0,0,23,1,22,4.3478260869565215,1,15,7,382782,0.2708315230764863,14923,3.7522786990357173,16642.695652173912,296680,86546,77.41645921727648,0.32263038186813137,50.07692307692308,0.25,0.1662905906593406
1001,1968,BossaNova,Jazz,1962,1967,0.45,0.25,10,10,0,0,0,0,0,0,10,10,0,100,10,0,0,436428,0.3087879261648268,127854,22.657820026157133,43642.8,437119,0,100,0.29138229945054916,5.519230769230769,0.4807692307692308,0.2759586978021979
1001,1968,BritishBeat,Rock,1963,1967,0.75,0.4,63,38,22,3,2,3,0,0,62,3,59,4.838709677419355,3,55,4,711553,0.5034483929224546,107124,13.085013992087234,11294.492063492064,428670,283561,60.18693373357801,0.4857498324175825,154.5,0.40384615384615385,0.1658757994505495
1001,1968,BritishBlues,Rock,1964,,0.65,0.6,84,54,27,3,1,3,0,0,82,2,80,2.4390243902439024,2,77,3,1567998,1.1094128943390344,197397,11.181463638449186,18666.64285714286,1169797,399068,74.5632670752423,0.726985895604394,209.71153846153845,1.3846153846153846,0.44371764560439636
1001,1968,BritishPop,Pop,1964,1968,0.8,0.4,59,42,14,3,2,3,0,0,59,2,57,3.389830508474576,2,47,10,733229,0.5187849136946067,226447,23.596192881764264,12427.610169491525,337556,396765,45.96845248876173,0.45191699999999974,210.28846153846155,0.4807692307692308,0.25893370604395594
1001,1968,Bubblegum,Pop,1967,1971,0.9,0.65,57,14,40,3,8,3,0,0,57,40,17,70.17543859649123,40,0,17,10193003,7.211902668394004,950069,8.526095855792729,178824.61403508772,10194312,0,100,0.7480257499999999,30.076923076923077,7.519230769230769,2.237576167582417
1001,1968,Childrens,NonMusic,1950,,0.3,0.35,51,32,16,3,3,3,0,0,51,5,46,9.803921568627452,5,40,6,586442,0.4149280270650677,186234,24.10246985799999,11498.862745098038,302327,284716,51.499975299935436,0.4145211895604407,107.26923076923077,0.38461538461538464,0.21183465109890096
1001,1968,Classical,Classical,1945,,0.15,0.3,67,49,15,3,3,3,0,0,67,5,62,7.462686567164179,5,51,11,685045,0.48469306478865654,133385,16.297667485307233,10224.55223880597,382350,303300,55.76460293152483,0.32238084340659323,135.46153846153845,0.34615384615384615,0.20750151373626377
1001,1968,Comedy,NonMusic,1955,,0.15,0.4,61,46,12,3,2,3,0,0,61,2,59,3.278688524590164,2,51,8,581409,0.41136700524156516,102298,14.962257224220316,9531.295081967213,276259,305721,47.46881336128389,0.5016167307692336,116.4423076923077,1.5,0.17224661263736266
1001,1968,ContemporaryFolk,Folk,1961,1969,0.5,0.4,60,42,15,3,4,3,0,0,60,5,55,8.333333333333334,5,50,5,683214,0.48339756886995333,199416,22.593385676897455,11386.9,368472,315466,53.87505885036363,0.5164677692307725,137.44230769230768,0.2692307692307692,0.255585164835165
1001,1968,Country,Country,1950,,0.65,0.55,234,193,38,3,3,3,0,0,231,39,192,16.883116883116884,39,145,47,12099219,8.560616512286265,680535,5.325102501973043,51706.0641025641,7027265,5076614,58.05795811408888,0.7711304890109891,570.5192307692307,36.86538461538461,3.3525239560439584
1001,1968,CountryRock,Country,1968,,0.4,0.4,22,4,15,3,10,3,0,0,22,14,8,63.63636363636363,14,0,8,3163941,2.238597844083946,305533,8.806320496997527,143815.5,3164272,0,100,0.6117785137362638,9.134615384615385,2.5384615384615383,0.5959599615384615
1001,1968,DooWop,RhythmAndSoul,1954,1965,0.85,0.03,4,4,0,0,0,0,0,0,4,0,4,0,0,0,4,130531,0.09235520358506102,29178,18.269477612407567,32632.75,58825,72116,44.92481346560665,0.030951365384615463,39.05769230769231,0.038461538461538464,0.08015524175824172
1001,1968,EasyListening,Pop,1950,,0.35,0.55,134,83,48,3,7,3,0,0,134,22,112,16.417910447761194,22,97,15,7227472,5.113686771459102,1510131,17.28312673395667,53936.35820895522,3649920,3579651,50.48598319319362,0.685995857142859,440.88461538461536,19.134615384615383,1.3413879368131871
1001,1968,Folk,Folk,1958,1966,0.5,0.3,27,27,0,0,0,0,0,0,27,2,25,7.407407407407407,2,10,15,3225449,2.282116884481322,849876,20.85418954316527,119461.07407407407,1636975,1589873,50.72984534753419,0.3899999999999992,238.90384615384616,10.5,0.5110143241758242
1001,1968,FolkRock,Folk,1965,,0.55,0.6,51,20,28,3,4,3,0,0,51,46,5,90.19607843137256,46,0,5,3345095,2.3667705735524103,1073326,24.292071760477327,65590.09803921569,3346640,0,100,0.7475887582417572,21.307692307692307,3.730769230769231,1.6369073159340661
1001,1968,Funk,RhythmAndSoul,1967,,0.7,0.55,41,14,24,3,2,3,0,0,41,31,10,75.60975609756098,31,0,10,3811145,2.6965170907078577,841821,18.092137359267184,92954.75609756098,3812142,0,100,0.7327689807692308,19.73076923076923,4,1.356108208791208
1001,1968,GarageRock,Rock,1963,1968,0.85,0.4,32,20,9,3,0,3,0,0,32,29,3,90.625,29,0,3,1738981,1.2303892890237031,498754,22.28834066589654,54343.15625,1735862,3960,99.77239050891413,0.4523232884615387,20.884615384615383,1.2884615384615385,0.6864022582417584
1001,1968,Gospel,Gospel,1950,,0.5,0.45,67,45,19,3,3,3,0,0,67,8,59,11.940298507462687,8,43,16,1075736,0.7611204793020754,459757,29.941979546634208,16055.76119402985,621879,454838,57.756959349578395,0.6132226318681319,177.5,0.5,0.5256467609890111
1001,1968,HardRock,Rock,1967,,0.4,0.5,34,11,20,3,3,3,0,0,33,28,5,84.84848484848484,28,0,5,3387802,2.3969872552564286,588050,14.790540492955975,99641.23529411765,3388366,0,100,0.7470763049450554,16.076923076923077,2.8076923076923075,0.8683086401098888
1001,1968,Jazz,Jazz,1945,,0.3,0.4,183,139,41,3,4,3,0,0,180,22,158,12.222222222222221,22,120,38,11631156,8.229445727908343,2584489,18.180596096765218,63558.229508196724,5150288,6484026,44.26808490814327,0.5200000000000025,633.8269230769231,43.71153846153846,1.8434916126373637
1001,1968,LatinPop,Latin,1958,,0.6,0.35,65,51,11,3,0,3,0,0,63,5,58,7.936507936507937,5,52,6,612043,0.4330416212839211,167485,21.485437341570798,9416.046153846153,289750,322850,47.29840026118185,0.45182767582417666,125.86538461538461,0.7692307692307693,0.19837238461538467
1001,1968,ProgressiveRock,Rock,1968,,0.25,0.25,20,2,15,3,1,3,0,0,20,15,5,75,15,0,5,1186632,0.8395832403072689,234602,16.506922857179042,59331.6,1187039,0,100,0.4050630247252754,7.961538461538462,1.0192307692307692,0.3393568736263737
1001,1968,ProtoMetal,Rock,1968,,0.4,0.2,19,7,9,3,2,3,0,0,19,15,4,78.94736842105263,15,0,4,764879,0.5411783849272425,207483,21.338040770824033,40256.78947368421,765255,0,100,0.3461273626373629,7.538461538461538,0.8461538461538461,0.299875934065934
1001,1968,ProtoPunk,Rock,1967,,0.4,0.25,22,2,17,3,1,3,0,0,22,14,8,63.63636363636363,14,0,8,1373199,0.9715858547609549,282288,17.05165911903869,62418.13636363636,1373862,0,100,0.35732327197802216,10.961538461538462,1.3653846153846154,0.4043402170329671
1001,1968,PsychedelicRock,Rock,1966,1971,0.45,0.75,45,33,9,3,0,3,0,0,44,2,42,4.545454545454546,2,39,3,352006,0.24905643711580383,150058,29.88822142197011,7822.355555555556,219856,132489,62.39793384325022,0.8775197637362634,80.36538461538461,0.2692307692307692,0.19139276098901103
1001,1968,Reggae,Caribbean,1968,,0.8,0.1,9,3,3,3,0,3,0,0,9,0,9,0,0,4,5,78185,0.055318595523653355,1317,1.65656209906669,8687.222222222223,32143,46128,41.06629530732966,0.1498636703296703,6.538461538461538,0.057692307692307696,0.05446074175824175
