seed,year,genre,family,emergenceYear,deathYear,singleOrientation,authoredBaseline,supply,retainedSupply,transitionSupply,floorSupply,decisions,singleDecisions,albumDecisions,decisionSingleSharePct,orphanDecisions,standaloneDecisions,promoDecisions,fulfilledUnits,marketSharePct,backorders,backorderRatePct,unitsPerSupply,settlementSingleUnits,settlementAlbumUnits,settlementSingleSharePct,meanAcceptance,meanEligible,meanCharted,meanRadio
1001,1969,Folk,Folk,1958,1966,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,213339,0.1626154913453837,262406,55.156859241820726,0,9303,204396,4.353319388485674,0.3899999999999992,58.82692307692308,0.4230769230769231,0.014836755494505496
1001,1969,FolkRock,Folk,1965,,0.55,0.55,65,39,23,3,65,56,9,86.15384615384616,56,0,9,4486770,3.4199949756196815,1040037,18.81804448753141,69027.23076923077,4488647,0,100,0.7150000000000025,30.942307692307693,5.461538461538462,2.1010345961538457
1001,1969,Funk,RhythmAndSoul,1967,,0.7,0.7,85,24,58,3,85,70,15,82.3529411764706,70,5,10,9304021,7.091895745282242,1439994,13.402754929139618,109459.07058823529,9306584,0,100,0.8159484285714279,44.17307692307692,10.76923076923077,3.49256183516484
1001,1969,GarageRock,Rock,1963,1968,0.85,0.3,5,5,0,0,5,5,0,100,5,0,0,364708,0.27799497802835954,121675,25.016293743819173,72941.6,364982,0,100,0.38375513461538385,3.8653846153846154,0.5769230769230769,0.20326096703296706
1001,1969,Gospel,Gospel,1950,,0.5,0.5,156,118,35,3,156,17,139,10.897435897435898,17,123,16,2635520,2.008898418716623,667412,20.206652755793943,16894.358974358973,1367431,1270459,51.838059964592915,0.6453689697802206,407.63461538461536,2.173076923076923,0.9656293379120885
1001,1969,HardRock,Rock,1967,,0.4,0.65,70,35,32,3,70,58,12,82.85714285714286,58,2,10,6550549,4.993089609574489,1002033,13.267422981968286,93579.27142857143,6552386,0,100,0.8422212857142825,31.73076923076923,6.480769230769231,1.9359633434065922
1001,1969,Jazz,Jazz,1945,,0.3,0.4,113,91,19,3,113,7,106,6.1946902654867255,7,86,20,7269172,5.540852710728491,2442647,25.151282164546107,64328.95575221239,1296212,5975295,17.825905964196966,0.5197692307692332,507.65384615384613,34.51923076923077,0.7357557884615384
1001,1969,LatinPop,Latin,1958,,0.6,0.35,47,35,9,3,47,4,43,8.51063829787234,4,35,8,429113,0.3270870367710153,180921,29.657527285364424,9130.063829787234,198952,230762,46.298700996476725,0.3755042527472531,109.88461538461539,0.3076923076923077,0.18011070329670348
1001,1969,ProgressiveRock,Rock,1968,,0.25,0.4,44,8,33,3,44,35,9,79.54545454545455,35,3,6,2401313,1.8303765057915213,598010,19.938166046137745,54575.295454545456,2402413,0,100,0.5197692307692332,20.442307692307693,3.2115384615384617,0.9167134752747254
1001,1969,ProtoMetal,Rock,1968,,0.4,0.35,29,7,19,3,29,17,12,58.62068965517241,17,2,10,1612520,1.2291270330518946,365577,18.481247380689624,55604.137931034486,1613540,0,100,0.45378248076923183,15,2.326923076923077,0.5661539010989013
1001,1969,ProtoPunk,Rock,1967,,0.4,0.3,36,13,20,3,36,28,8,77.77777777777777,28,1,7,1526737,1.1637398103964913,493289,24.41993320878048,42409.36111111111,1528009,0,100,0.38958684615384526,17.096153846153847,2.1923076923076925,0.6705663021978016
1001,1969,PsychedelicRock,Rock,1966,1971,0.45,0.65,53,37,13,3,53,3,50,5.660377358490566,3,49,1,414896,0.31625027255792104,99242,19.30259969113351,7828.226415094339,189050,226179,45.529093584503975,0.8325856978021958,95.01923076923077,0.2692307692307692,0.1314978956043957
1001,1969,Reggae,Caribbean,1968,,0.8,0.2,26,11,12,3,26,3,23,11.538461538461538,3,16,7,199383,0.1519776717380162,71245,26.325805164284553,7668.576923076923,103736,95832,51.980277399182235,0.21051287912087943,28.53846153846154,0.038461538461538464,0.1293904505494506
1001,1969,RnB,RhythmAndSoul,1949,1965,0.8,0.3,7,7,0,0,7,2,5,28.571428571428573,2,5,0,413955,0.3155330048414885,48490,10.48557125712247,59136.42857142857,159053,255299,38.385961694404756,0.3580724285714275,63.82692307692308,1.4038461538461537,0.05068096978021976
1001,1969,RockAndRoll,Rock,1955,,0.85,0.35,244,211,30,3,244,18,226,7.377049180327869,18,133,93,11724153,8.936616843162547,2945434,20.078506640984507,48049.80737704918,6079108,5650908,51.825231951942776,0.45500000000000174,828.6153846153846,23.442307692307693,2.846309651098899
1001,1969,Rocksteady,Caribbean,1966,1968,0.8,0.1,0,0,0,0,0,0,0,0,0,0,0,77301,0.058921904089217186,644,0.8262236192186798,0,17613,59925,22.715313781629654,0.11464407692307649,33.61538461538461,0,0.04531993406593407
1001,1969,SingerSongwriter,Folk,1967,,0.35,0.5,45,27,15,3,45,6,39,13.333333333333334,6,39,0,787241,0.6000664764634277,64202,7.540375574172317,17494.244444444445,530839,256593,67.41394812504444,0.5965402417582436,63.21153846153846,0.5384615384615384,0.16655246428571432
1001,1969,Ska,Caribbean,1964,1967,0.8,0.08,1,1,0,0,1,0,1,0,0,1,0,19859,0.015137321552214903,1195,5.6758810677305975,19859,0,19928,0,0.08512723351648349,11.884615384615385,0,0
1001,1969,Soul,RhythmAndSoul,1961,,0.7,0.9,439,355,81,3,428,35,393,8.177570093457945,35,388,5,7586241,5.782535343652567,1039015,12.046193179657509,17280.731207289293,5152401,2438303,67.8777752366579,0.9660768571428571,1097.5384615384614,5.615384615384615,2.3135916291208796
1001,1969,SunshinePop,Pop,1965,1971,0.55,0.5,60,26,31,3,60,45,15,75,45,4,11,6222928,4.743363821556049,974008,13.533648208070767,103715.46666666666,6224963,0,100,0.6500000000000039,32.90384615384615,6.9423076923076925,2.028192695054946
1001,1969,SurfRock,Rock,1961,1966,0.8,0.2,3,3,0,0,3,2,1,66.66666666666667,2,0,1,60274,0.045943245845118136,29158,32.6035423562036,20091.333333333332,60290,0,100,0.25604486538461624,1.1923076923076923,0.11538461538461539,0.03521856318681317
1001,1969,TeenPop,Pop,1957,1965,0.9,0.25,3,3,0,0,3,0,3,0,0,2,1,368252,0.2806963561229791,90657,19.75489694035201,122750.66666666667,54259,314277,14.722849328152474,0.32500000000000195,52.19230769230769,1.1153846153846154,0.026547571428571424
1001,1969,TexMex,Latin,1959,,0.75,0.3,40,25,12,3,40,3,37,7.5,3,28,9,407827,0.310861998926187,7746,1.8639324498944831,10195.675,179628,229078,43.95041912768592,0.3592089065934065,111.57692307692308,0.038461538461538464,0.21029989285714296
1001,1969,TraditionalPop,Pop,1950,1971,0.45,0.3,232,195,34,3,230,20,210,8.695652173913043,20,128,82,27583725,21.02541492184244,6439644,18.927120356599605,118895.36637931035,13320199,14269196,48.28014169937398,0.3899999999999992,884.7115384615385,121.40384615384616,3.1905910247252747
1002,1960,AcidRock,Rock,1966,1971,0.4,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019999999999999817,0,0,0
1002,1960,BaroquePop,Pop,1966,1970,0.5,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019999999999999817,0,0,0
