seed,year,genre,family,emergenceYear,deathYear,singleOrientation,authoredBaseline,supply,retainedSupply,transitionSupply,floorSupply,unavailableIdentityTransitions,annualFloorRequested,annualFloorReroutes,albumCapacityReroutes,decisions,singleDecisions,albumDecisions,decisionSingleSharePct,orphanDecisions,standaloneDecisions,promoDecisions,fulfilledUnits,marketSharePct,backorders,backorderRatePct,unitsPerSupply,settlementSingleUnits,settlementAlbumUnits,settlementSingleSharePct,meanAcceptance,meanEligible,meanCharted,meanRadio
1001,1967,Ska,Caribbean,1964,1967,0.8,0.12,12,5,4,3,0,3,0,0,12,0,12,0,0,2,10,100136,0.07568047792309479,41310,29.20549184847928,8344.666666666666,59638,40892,59.323584999502636,0.11214193956043969,36.28846153846154,0.038461538461538464,0.1524685082417583
1001,1967,Soul,RhythmAndSoul,1960,,0.7,0.9,253,195,55,3,19,3,0,0,246,29,217,11.788617886178862,29,203,14,2963903,2.2400494882728927,875709,22.80722635516297,11715.03162055336,2526094,439635,85.17615736299574,0.9630667774725273,315.46153846153845,2.9038461538461537,1.6037861263736275
1001,1967,SunshinePop,Pop,1965,1971,0.55,0.7,92,33,56,3,8,3,0,0,92,77,15,83.69565217391305,77,0,15,8074921,6.102838943748846,1922685,19.231454010090015,87770.88043478261,8077036,0,100,0.8315250384615379,40.76923076923077,6.769230769230769,3.065730939560442
1001,1967,SurfRock,Rock,1961,1966,0.8,0.3,10,10,0,0,0,0,0,0,10,9,1,90,9,0,1,450010,0.3401071729465116,170925,27.52703584111058,45001,450598,0,100,0.3467809890109894,6.019230769230769,0.4230769230769231,0.26693120054945063
1001,1967,TeenPop,Pop,1957,1965,0.9,0.3,38,38,0,0,0,0,0,0,38,7,31,18.42105263157895,7,8,23,3807959,2.8779675344686235,648773,14.557146357465514,100209.44736842105,2941379,868129,77.21151917780459,0.3769288571428572,203.73076923076923,5.076923076923077,0.7912782335164841
1001,1967,TexMex,Latin,1959,,0.75,0.3,46,30,13,3,5,3,0,0,46,7,39,15.217391304347826,7,25,14,931426,0.7039502759247073,70535,7.039695157795563,20248.391304347828,779230,153061,83.58227205883142,0.4092829890109897,71.84615384615384,1.7307692307692308,0.3917673269230767
1001,1967,TraditionalPop,Pop,1950,1971,0.45,0.35,278,207,68,3,13,3,0,0,277,51,226,18.411552346570396,51,125,101,20921884,15.8122771048529,5136773,19.712347416829655,75258.57553956835,11711279,9216904,55.95936828342909,0.4353931840659338,901.6346153846154,90.34615384615384,3.7237194780219727
1001,1968,AcidRock,Rock,1966,1971,0.4,0.7,58,28,27,3,6,3,0,0,58,5,53,8.620689655172415,5,50,3,838474,0.6145404860979082,187627,18.2854319409103,14456.448275862069,782159,57042,93.20282030169173,0.8171585714285716,32.03846153846154,0.5384615384615384,0.30221154670329664
1001,1968,BaroquePop,Pop,1966,1970,0.5,0.55,59,17,39,3,10,3,0,0,59,48,11,81.35593220338983,48,0,11,7045829,5.164080434960105,1143912,13.967621198277211,119420.83050847458,7047764,0,100,0.6501772774725276,33.23076923076923,6.711538461538462,2.1509989725274727
1001,1968,Blues,Blues,1945,,0.5,0.4,72,56,13,3,2,3,0,0,72,3,69,4.166666666666667,3,41,28,1911600,1.4010638293194082,612310,24.26037378511912,26550,861742,1051041,45.05173874924652,0.5141307307692325,204.71153846153845,5.25,0.6726257719780214
