seed,year,genre,eligibleArtistProjectOpportunities,retainedSelections,transitionSelections,annualFloorSelections,unavailableIdentityTransitions,annualFloorRequested,annualFloorReroutes,albumCapacityReroutes,singleDecisions,albumDecisions,orphanDecisions,promoDecisions,fulfilledUnits,settlementSingleUnits,settlementAlbumUnits
1001,1966,Jazz,210,175,32,3,9,3,0,0,25,185,25,92,12666965,7778392,4894457
1001,1966,LatinPop,42,24,15,3,5,5,2,0,0,41,0,30,986316,938856,48827
1001,1966,ProgressiveRock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1966,ProtoMetal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1966,ProtoPunk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1966,PsychedelicRock,17,6,8,3,0,3,0,0,1,16,1,14,171918,168168,4017
1001,1966,Reggae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1966,RnB,94,94,0,0,0,0,0,0,27,67,27,59,7231209,6971813,264498
1001,1966,RockAndRoll,196,144,49,3,8,3,0,0,65,129,65,125,8400829,7914136,492425
1001,1966,Rocksteady,13,5,5,3,3,3,0,0,1,12,1,12,126175,115693,10736
1001,1966,SingerSongwriter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1966,Ska,22,10,9,3,4,3,0,0,0,22,0,20,208334,177780,30948
1001,1966,Soul,225,153,69,3,21,5,2,0,19,205,19,73,4133481,3948091,191245
1001,1966,SunshinePop,74,16,55,3,15,3,0,0,60,14,60,14,8225316,8227275,0
1001,1966,SurfRock,31,12,16,3,3,3,0,0,27,4,27,4,2185299,2185894,1173
1001,1966,TeenPop,90,90,0,0,0,0,0,0,24,65,24,59,6753318,6147252,611160
1001,1966,TexMex,36,21,12,3,5,3,0,0,2,33,2,25,842682,783988,60305
1001,1966,TraditionalPop,337,245,89,3,14,3,0,0,65,271,65,162,27590763,20128086,7475901
1001,1967,AcidRock,48,11,34,3,8,3,0,0,40,8,40,8,4127866,4128796,0
1001,1967,BaroquePop,81,17,61,3,13,3,0,0,62,19,62,19,11732559,11733776,0
